INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
228262995,05/15/2021,21:07:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,"1,010,688","245,851",40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
229822599,06/19/2021,22:45:00,QUEENS,110,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,019,164","210,169",40.743481264000025,-73.87400353699996,POINT (-73.87400353699996 40.743481264000025)
228586947,05/23/2021,12:37:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,010,467","243,220",40.83422740700007,-73.90526031299999,POINT (-73.90526031299999 40.83422740700007)
230162224,06/27/2021,04:34:00,BROOKLYN,75,0,,false,,,,18-24,F,BLACK,"1,014,210","182,758",40.668262749000064,-73.89200350499993,POINT (-73.89200350499993 40.668262749000064)
228918110,05/31/2021,11:16:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,"1,019,359","185,290",40.675193595000046,-73.87342954799993,POINT (-73.87342954799993 40.675193595000046)
227344197,04/24/2021,22:09:00,MANHATTAN,33,0,MULTI DWELL - APT BUILD,true,45-64,M,BLACK HISPANIC,45-64,F,BLACK HISPANIC,"1,001,388","245,170",40.83960187400004,-73.93806436499993,POINT (-73.93806436499993 40.83960187400004)
227266591,04/22/2021,22:45:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,"990,847","192,564",40.695226225000056,-73.97621137999994,POINT (-73.97621137999994 40.695226225000056)
229188690,06/06/2021,02:47:00,MANHATTAN,28,0,,false,,,,25-44,M,BLACK HISPANIC,"999,477","233,821",40.80845559200003,-73.94499650999995,POINT (-73.94499650999995 40.80845559200003)
229161013,06/05/2021,17:50:00,BRONX,44,0,,false,,,,<18,F,WHITE HISPANIC,"1,007,847","245,236",40.83976812900005,-73.91472118499998,POINT (-73.91472118499998 40.83976812900005)
226495968,04/04/2021,07:13:00,MANHATTAN,34,0,,false,,,,25-44,M,WHITE HISPANIC,"1,006,670","254,235",40.86447077300004,-73.918944803,POINT (-73.918944803 40.86447077300004)
227497352,04/28/2021,23:33:00,MANHATTAN,26,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"996,130","235,208",40.81226765700006,-73.95708452099996,POINT (-73.95708452099996 40.81226765700006)
228262995,05/15/2021,21:07:00,BRONX,44,0,,true,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,"1,010,688","245,851",40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
227950658,05/07/2021,16:22:00,BRONX,44,0,,false,25-44,M,UNKNOWN,25-44,M,BLACK,"1,006,769","241,999",40.83088631600003,-73.91862797499994,POINT (-73.91862797499994 40.83088631600003)
228918111,05/31/2021,19:50:00,BROOKLYN,83,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,009,422","191,993",40.69362562500004,-73.90922848099996,POINT (-73.90922848099996 40.69362562500004)
228630118,05/24/2021,20:22:00,QUEENS,105,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,057,434","197,407",40.70821893700002,-73.73603386899998,POINT (-73.73603386899998 40.70821893700002)
227344201,04/23/2021,21:19:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,009,905","180,751",40.662767503000055,-73.90752952599996,POINT (-73.90752952599996 40.662767503000055)
229643172,06/16/2021,23:22:00,BRONX,52,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,014,313","254,123",40.864140648000046,-73.89131303799998,POINT (-73.89131303799998 40.864140648000046)
228730774,05/26/2021,19:51:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,"1,004,580","183,838",40.67125445700003,-73.926713851,POINT (-73.926713851 40.67125445700003)
229540931,06/14/2021,10:28:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"995,918","190,891",40.69062899500005,-73.95792726799993,POINT (-73.95792726799993 40.69062899500005)
227089755,04/18/2021,19:10:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,"960,040","174,186",40.64475207900006,-74.08724138199995,POINT (-74.08724138199995 40.64475207900006)
228062046,05/12/2021,04:53:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,"1,007,160","247,651",40.84639840500005,-73.91719577199996,POINT (-73.91719577199996 40.84639840500005)
226542634,04/05/2021,22:15:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"990,847","192,564",40.695226225000056,-73.97621137999994,POINT (-73.97621137999994 40.695226225000056)
229822335,06/19/2021,02:38:00,QUEENS,102,0,,false,,,,18-24,M,WHITE HISPANIC,"1,034,030","195,130",40.70213174200006,-73.82046636399998,POINT (-73.82046636399998 40.70213174200006)
228049712,05/11/2021,17:19:00,MANHATTAN,23,0,,false,25-44,M,BLACK,25-44,M,BLACK,"999,821","225,116",40.784562132000076,-73.943774052,POINT (-73.943774052 40.784562132000076)
227344206,04/24/2021,01:00:00,QUEENS,110,0,,false,,,,18-24,M,BLACK HISPANIC,"1,028,240","216,107",40.75973906000007,-73.84121121999993,POINT (-73.84121121999993 40.75973906000007)
226445225,04/02/2021,13:20:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,false,<18,M,BLACK,<18,M,BLACK,"961,580","163,524",40.61549122300004,-74.08165622999996,POINT (-74.08165622999996 40.61549122300004)
229491478,06/11/2021,01:30:00,MANHATTAN,34,0,,false,,,,18-24,M,WHITE HISPANIC,"1,006,293","254,896",40.86628596700007,-73.92030562399998,POINT (-73.92030562399998 40.86628596700007)
227950638,05/05/2021,18:17:00,BRONX,48,0,,false,,,,25-44,M,BLACK HISPANIC,"1,017,061","246,371",40.84285394400007,-73.88141599399995,POINT (-73.88141599399995 40.84285394400007)
228482608,05/20/2021,23:56:00,BRONX,48,0,,false,<18,M,WHITE HISPANIC,<18,M,UNKNOWN,"1,016,871","247,292",40.84538252100003,-73.88209820999998,POINT (-73.88209820999998 40.84538252100003)
229861111,06/21/2021,04:45:00,MANHATTAN,34,0,,true,,,,25-44,M,BLACK,"1,004,631","254,083",40.86405852200004,-73.92631700699997,POINT (-73.92631700699997 40.86405852200004)
228889112,05/30/2021,10:54:00,MANHATTAN,25,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,001,692","231,504",40.80209197100004,-73.93700122199994,POINT (-73.93700122199994 40.80209197100004)
228382218,05/19/2021,01:23:00,STATEN ISLAND,121,0,,false,25-44,M,WHITE,25-44,M,WHITE,"938,074","164,017",40.61675307900003,-74.16632541599995,POINT (-74.16632541599995 40.61675307900003)
227401020,04/27/2021,00:40:00,MANHATTAN,28,0,,false,,,,45-64,M,BLACK,"997,583","230,442",40.79918422600008,-73.95184497099996,POINT (-73.95184497099996 40.79918422600008)
229507546,06/12/2021,14:24:00,BRONX,41,0,,false,25-44,M,BLACK,25-44,F,BLACK,"1,012,076","239,818",40.82488497200006,-73.89945993699997,POINT (-73.89945993699997 40.82488497200006)
227950637,05/05/2021,21:48:00,BRONX,41,0,,true,,,,25-44,M,BLACK,"1,013,086","236,614",40.81608766100004,-73.89582435399994,POINT (-73.89582435399994 40.81608766100004)
229822600,06/19/2021,00:17:00,QUEENS,106,0,,false,,,,18-24,M,BLACK,"1,034,038","186,614",40.67875728400003,-73.82050044599998,POINT (-73.82050044599998 40.67875728400003)
229507546,06/12/2021,14:24:00,BRONX,41,0,,true,25-44,M,BLACK,25-44,F,BLACK,"1,012,076","239,818",40.82488497200006,-73.89945993699997,POINT (-73.89945993699997 40.82488497200006)
227647476,05/02/2021,18:18:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,25-44,M,BLACK,"999,876","225,984",40.78694446300005,-73.94357342599994,POINT (-73.94357342599994 40.78694446300005)
229542173,06/15/2021,00:30:00,BRONX,48,0,MULTI DWELL - APT BUILD,false,,,,45-64,M,BLACK,"1,012,924","250,164",40.85327900700002,-73.89635169699994,POINT (-73.89635169699994 40.85327900700002)
228717040,05/26/2021,00:04:00,BRONX,48,0,,false,,,,18-24,M,BLACK,"1,014,256","250,228",40.85345024200007,-73.89153654899997,POINT (-73.89153654899997 40.85345024200007)
227647463,04/30/2021,14:03:00,MANHATTAN,30,0,,false,,,,25-44,M,BLACK HISPANIC,"996,585","237,959",40.81981775700007,-73.95543576099993,POINT (-73.95543576099993 40.81981775700007)
230276664,06/30/2021,20:00:00,QUEENS,105,0,GROCERY/BODEGA,false,,,,25-44,M,BLACK,"1,059,372","196,337",40.70526581200004,-73.72905567199997,POINT (-73.72905567199997 40.70526581200004)
228559719,05/23/2021,00:45:00,BROOKLYN,71,0,,false,25-44,M,BLACK,25-44,M,BLACK,"997,542","180,005",40.66074708700007,-73.95209267899996,POINT (-73.95209267899996 40.66074708700007)
227130667,04/20/2021,04:23:00,BROOKLYN,73,0,,true,25-44,M,BLACK,45-64,M,BLACK,"1,010,531","178,237",40.655865292000044,-73.90528294499995,POINT (-73.90528294499995 40.655865292000044)
227000895,04/15/2021,16:15:00,QUEENS,103,0,HOTEL/MOTEL,false,<18,M,ASIAN / PACIFIC ISLANDER,45-64,M,BLACK,"1,046,158","197,667",40.709018653000044,-73.77670272299997,POINT (-73.77670272299997 40.709018653000044)
228258633,05/15/2021,23:25:00,MANHATTAN,14,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK,"986,382","213,900",40.75379058100003,-73.99230628299993,POINT (-73.99230628299993 40.75379058100003)
229827575,06/20/2021,01:21:00,MANHATTAN,34,0,,false,,,,18-24,M,WHITE HISPANIC,"1,002,173","249,401",40.85121316800007,-73.93521605199999,POINT (-73.93521605199999 40.85121316800007)
228918111,05/31/2021,19:50:00,BROOKLYN,83,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,009,422","191,993",40.69362562500004,-73.90922848099996,POINT (-73.90922848099996 40.69362562500004)
228307052,05/17/2021,00:43:00,BROOKLYN,67,0,,true,,,,25-44,M,BLACK,"1,007,218","176,225",40.65035200500005,-73.91723006499996,POINT (-73.91723006499996 40.65035200500005)
228425701,05/19/2021,18:33:00,MANHATTAN,28,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"998,041","231,228",40.801340878000076,-73.95018913999998,POINT (-73.95018913999998 40.801340878000076)
228798151,05/27/2021,21:30:00,QUEENS,105,0,,false,,,,18-24,M,BLACK,"1,058,925","180,924",40.662964620000025,-73.73083868899994,POINT (-73.73083868899994 40.662964620000025)
227431725,04/27/2021,18:15:00,BRONX,47,0,,true,,,,25-44,M,BLACK,"1,021,249","260,648",40.88202340700008,-73.86620093899995,POINT (-73.86620093899995 40.88202340700008)
230247119,06/30/2021,00:52:00,MANHATTAN,32,0,,false,,,,25-44,M,BLACK,"999,879","236,455",40.815684487000055,-73.94353822199997,POINT (-73.94353822199997 40.815684487000055)
228676424,05/25/2021,19:27:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,001,213","229,173",40.79569494400005,-73.93873724999997,POINT (-73.93873724999997 40.79569494400005)
229861111,06/21/2021,04:45:00,MANHATTAN,34,0,,false,,,,25-44,M,BLACK,"1,004,631","254,083",40.86405852200004,-73.92631700699997,POINT (-73.92631700699997 40.86405852200004)
227950650,05/06/2021,23:28:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK,"1,010,706","243,782",40.83576922100008,-73.90439441599993,POINT (-73.90439441599993 40.83576922100008)
229540933,06/14/2021,22:19:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,"997,629","172,369",40.63978779400002,-73.95179424699995,POINT (-73.95179424699995 40.63978779400002)
227127705,04/18/2021,23:40:00,MANHATTAN,30,0,,false,18-24,M,BLACK,18-24,M,BLACK,"998,619","238,798",40.82211750200002,-73.94808523299997,POINT (-73.94808523299997 40.82211750200002)
227509416,04/29/2021,00:25:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,"1,005,710","233,682",40.80806113500005,-73.92248131399998,POINT (-73.92248131399998 40.80806113500005)
228559114,05/22/2021,17:59:00,BRONX,46,1,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"1,011,698","251,174",40.856055051000055,-73.90077925899999,POINT (-73.90077925899999 40.856055051000055)
227000640,04/15/2021,15:00:00,MANHATTAN,33,0,COMMERCIAL BLDG,false,,,,18-24,M,BLACK,"1,000,291","242,718",40.832873905000035,-73.94203480799997,POINT (-73.94203480799997 40.832873905000035)
226762828,04/09/2021,20:40:00,QUEENS,114,0,,false,,,,25-44,M,WHITE HISPANIC,"1,002,583","213,113",40.75161171900004,-73.93383311899998,POINT (-73.93383311899998 40.75161171900004)
229824435,06/19/2021,02:00:00,BROOKLYN,75,0,,false,18-24,M,BLACK,18-24,M,BLACK,"1,016,125","182,265",40.66690288800004,-73.88510277199998,POINT (-73.88510277199998 40.66690288800004)
228917763,05/31/2021,22:29:00,MANHATTAN,25,0,,true,,,,<18,M,BLACK,"1,001,312","231,864",40.80308081300007,-73.93837286099993,POINT (-73.93837286099993 40.80308081300007)
227950650,05/06/2021,23:28:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,"1,010,706","243,782",40.83576922100008,-73.90439441599993,POINT (-73.90439441599993 40.83576922100008)
228890008,05/30/2021,19:42:00,BRONX,47,0,,false,,,,<18,M,BLACK,"1,022,876","263,648",40.89025048600007,-73.86029988099993,POINT (-73.86029988099993 40.89025048600007)
227950655,05/08/2021,23:37:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,WHITE HISPANIC,25-44,M,BLACK,"998,025","226,411",40.78811954200007,-73.95025681099996,POINT (-73.95025681099996 40.78811954200007)
226949679,04/14/2021,12:00:00,BRONX,48,0,COMMERCIAL BLDG,false,18-24,M,BLACK,25-44,M,BLACK,"1,013,250","249,437",40.85128254400007,-73.89517642899995,POINT (-73.89517642899995 40.85128254400007)
229643172,06/16/2021,23:22:00,BRONX,52,0,,true,18-24,M,WHITE HISPANIC,25-44,M,BLACK,"1,014,313","254,123",40.864140648000046,-73.89131303799998,POINT (-73.89131303799998 40.864140648000046)
228162573,05/13/2021,21:30:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,010,535","243,381",40.83466910200008,-73.90501394899997,POINT (-73.90501394899997 40.83466910200008)
228307363,05/17/2021,21:34:00,MANHATTAN,23,0,,false,,,,25-44,M,BLACK,"1,001,364","227,898",40.792195123000056,-73.93819514199998,POINT (-73.93819514199998 40.792195123000056)
228586948,05/23/2021,17:17:00,BROOKLYN,73,0,,false,18-24,M,BLACK,25-44,M,BLACK,"1,008,341","188,134",40.68303656800003,-73.91314047899994,POINT (-73.91314047899994 40.68303656800003)
228062046,05/12/2021,04:53:00,BRONX,46,0,MULTI DWELL - APT BUILD,true,,,,18-24,M,BLACK,"1,007,160","247,651",40.84639840500005,-73.91719577199996,POINT (-73.91719577199996 40.84639840500005)
230162225,06/27/2021,05:40:00,MANHATTAN,32,0,,false,,,,25-44,M,BLACK,"1,000,965","240,134",40.82578031500003,-73.93960564299994,POINT (-73.93960564299994 40.82578031500003)
230162218,06/25/2021,12:49:00,QUEENS,101,0,MULTI DWELL - APT BUILD,true,,,,18-24,M,WHITE HISPANIC,"1,043,650","154,675",40.59103248900004,-73.78612750699995,POINT (-73.78612750699995 40.59103248900004)
226478359,04/03/2021,18:00:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"988,466","194,673",40.701016395000075,-73.98479640899996,POINT (-73.98479640899996 40.701016395000075)
229196266,06/07/2021,02:54:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,"1,009,968","182,502",40.667573424000075,-73.90729576599993,POINT (-73.90729576599993 40.667573424000075)
226654024,04/07/2021,00:24:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,"1,011,763","244,572",40.837934311000026,-73.90057137799994,POINT (-73.90057137799994 40.837934311000026)
227950648,05/06/2021,11:00:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,"1,000,243","171,648",40.63780446800007,-73.94237719699998,POINT (-73.94237719699998 40.63780446800007)
228367829,05/18/2021,23:27:00,BRONX,40,0,,true,,,,25-44,M,WHITE HISPANIC,"1,005,530","233,943",40.808777943000045,-73.923130702,POINT (-73.923130702 40.808777943000045)
229848438,06/20/2021,21:28:00,BRONX,43,0,,false,,,,18-24,M,WHITE HISPANIC,"1,021,101","244,446",40.83755445000003,-73.86682522999998,POINT (-73.86682522999998 40.83755445000003)
230162222,06/26/2021,20:18:00,BRONX,41,0,,false,,,,18-24,M,BLACK,"1,013,355","240,319",40.82625595200005,-73.89483645799999,POINT (-73.89483645799999 40.82625595200005)
227647466,05/01/2021,02:30:00,BRONX,48,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,013,374","246,264",40.842573190000046,-73.89474199299997,POINT (-73.89474199299997 40.842573190000046)
229034591,06/02/2021,17:59:00,QUEENS,113,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,044,553","188,701",40.684420223000075,-73.78257211399993,POINT (-73.78257211399993 40.684420223000075)
227647477,05/02/2021,20:24:00,BROOKLYN,81,0,,true,45-64,M,BLACK,45-64,M,BLACK,"1,004,546","189,469",40.68671035300008,-73.92681945999993,POINT (-73.92681945999993 40.68671035300008)
227561751,04/30/2021,01:44:00,BRONX,44,0,,false,,,,18-24,M,WHITE HISPANIC,"1,007,952","241,445",40.829362650000064,-73.91435510699995,POINT (-73.91435510699995 40.829362650000064)
228563312,05/22/2021,01:15:00,BRONX,52,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,014,033","255,393",40.86762736000002,-73.89231969199994,POINT (-73.89231969199994 40.86762736000002)
230193606,06/28/2021,20:01:00,BROOKLYN,73,0,,false,,,,45-64,M,BLACK,"1,009,055","178,206",40.65578446200004,-73.91060265899995,POINT (-73.91060265899995 40.65578446200004)
229493102,06/12/2021,00:30:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,010,608","237,548",40.81865896800008,-73.904773059,POINT (-73.904773059 40.81865896800008)
229169935,06/06/2021,02:28:00,QUEENS,106,0,,false,18-24,M,ASIAN / PACIFIC ISLANDER,18-24,M,BLACK,"1,036,546","190,359",40.689021971000045,-73.81142929899994,POINT (-73.81142929899994 40.689021971000045)
230162221,06/26/2021,16:05:00,QUEENS,105,0,,false,25-44,M,BLACK,18-24,M,BLACK,"1,052,694","186,169",40.67741127700003,-73.75324467599995,POINT (-73.75324467599995 40.67741127700003)
229824436,06/18/2021,19:10:00,BRONX,46,0,,false,25-44,M,BLACK,18-24,M,BLACK HISPANIC,"1,010,591","250,447",40.85406302600006,-73.90478382299993,POINT (-73.90478382299993 40.85406302600006)
227344442,04/24/2021,23:31:00,BROOKLYN,76,0,,false,,,,25-44,F,BLACK,"982,485","188,085",40.68293467900003,-74.00636520499995,POINT (-74.00636520499995 40.68293467900003)
228865355,05/28/2021,00:15:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,"1,015,238","181,508",40.66482824100007,-73.88830358399997,POINT (-73.88830358399997 40.66482824100007)
226597465,04/06/2021,13:48:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,"999,282","192,769",40.695778596000025,-73.94579267699999,POINT (-73.94579267699999 40.695778596000025)
227344203,04/23/2021,21:35:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,M,BLACK,"996,262","181,980",40.66616985400003,-73.95670270399995,POINT (-73.95670270399995 40.66616985400003)
228679853,05/25/2021,10:00:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,009,945","244,103",40.83665251900004,-73.90714329499998,POINT (-73.90714329499998 40.83665251900004)
228924191,06/01/2021,08:00:00,BROOKLYN,75,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,019,464","185,310",40.67524807300003,-73.87305090699994,POINT (-73.87305090699994 40.67524807300003)
227950668,05/09/2021,19:48:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,"1,047,439","156,663",40.59646293100008,-73.77246640899993,POINT (-73.77246640899993 40.59646293100008)
229861113,06/21/2021,01:14:00,BRONX,43,0,,false,,,,18-24,M,BLACK,"1,023,136","242,672",40.83267661200006,-73.85948121899997,POINT (-73.85948121899997 40.83267661200006)
227551202,04/29/2021,19:00:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,001,916","184,481",40.67302506400005,-73.93631561299998,POINT (-73.93631561299998 40.67302506400005)
229643179,06/16/2021,23:30:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,"999,070","193,133",40.69677804900005,-73.94655639599996,POINT (-73.94655639599996 40.69677804900005)
228254685,05/14/2021,19:22:00,QUEENS,106,0,GROCERY/BODEGA,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,"1,035,369","187,840",40.68211478300003,-73.81569249699999,POINT (-73.81569249699999 40.68211478300003)
226500708,04/04/2021,23:20:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,002,397","189,963",40.68807093600003,-73.93456684899996,POINT (-73.93456684899996 40.68807093600003)
227089387,04/16/2021,18:51:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,005,749","187,601",40.68158027900005,-73.92248772399995,POINT (-73.92248772399995 40.68158027900005)
227344212,04/25/2021,17:32:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,"983,439","185,086",40.674703240000035,-74.00292516799993,POINT (-74.00292516799993 40.674703240000035)
227221323,04/21/2021,18:00:00,BROOKLYN,78,0,,true,25-44,F,BLACK,45-64,F,BLACK,"989,864","187,801",40.682153561000064,-73.97976023799998,POINT (-73.97976023799998 40.682153561000064)
226705488,04/08/2021,19:45:00,QUEENS,105,0,PVT HOUSE,false,,,,25-44,M,BLACK,"1,054,819","196,381",40.705424063000066,-73.74547661799994,POINT (-73.74547661799994 40.705424063000066)
227384587,04/26/2021,14:10:00,MANHATTAN,19,0,,true,18-24,M,BLACK,18-24,M,BLACK,"997,492","225,463",40.785518350000075,-73.95218346199994,POINT (-73.95218346199994 40.785518350000075)
228258483,05/15/2021,16:07:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,"1,025,633","256,717",40.87121457200004,-73.85037126899994,POINT (-73.85037126899994 40.87121457200004)
228709427,05/19/2021,23:22:00,BRONX,41,0,,false,,,,25-44,M,BLACK,"1,013,033","238,140",40.82027627300005,-73.89600928499993,POINT (-73.89600928499993 40.82027627300005)
228890011,05/28/2021,21:45:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,true,,,,25-44,F,WHITE,"1,004,061","196,693",40.70653964900004,-73.92854699399999,POINT (-73.92854699399999 40.70653964900004)
227089750,04/17/2021,21:14:00,BROOKLYN,69,0,,false,,,,18-24,M,BLACK,"1,006,718","171,106",40.636302737000044,-73.91904899599997,POINT (-73.91904899599997 40.636302737000044)
226542152,04/05/2021,22:10:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,true,,,,45-64,M,BLACK,"1,003,989","244,111",40.836689797000076,-73.92866741799997,POINT (-73.92866741799997 40.836689797000076)
228262995,05/15/2021,21:07:00,BRONX,44,0,,true,18-24,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,"1,010,688","245,851",40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
229234204,06/07/2021,21:40:00,BRONX,48,0,,false,18-24,M,BLACK,25-44,M,UNKNOWN,"1,014,977","246,300",40.84266656700004,-73.88894829999998,POINT (-73.88894829999998 40.84266656700004)
227730191,05/04/2021,01:50:00,BRONX,42,0,,false,,,,18-24,M,BLACK HISPANIC,"1,011,260","240,722",40.82736872600003,-73.90240468499996,POINT (-73.90240468499996 40.82736872600003)
230234501,06/29/2021,22:00:00,BROOKLYN,77,0,,false,,,,<18,M,BLACK,"999,994","184,490",40.67305339300003,-73.94324438899997,POINT (-73.94324438899997 40.67305339300003)
229089206,06/03/2021,20:00:00,QUEENS,106,0,,false,45-64,M,BLACK,25-44,M,BLACK,"1,036,889","188,412",40.683675880000074,-73.81020770399994,POINT (-73.81020770399994 40.683675880000074)
227950649,05/06/2021,21:34:00,BROOKLYN,81,0,,true,,,,25-44,M,BLACK,"1,001,768","191,368",40.69192860400005,-73.93683124899997,POINT (-73.93683124899997 40.69192860400005)
229904043,06/22/2021,02:39:00,STATEN ISLAND,120,0,PVT HOUSE,true,25-44,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC,"960,272","171,100",40.636282304000076,-74.086394409,POINT (-74.086394409 40.636282304000076)
228049708,05/11/2021,15:14:00,BROOKLYN,81,0,,false,18-24,M,BLACK,18-24,M,BLACK,"1,007,095","188,900",40.685142366000036,-73.91763037799996,POINT (-73.91763037799996 40.685142366000036)
229164957,06/06/2021,01:53:00,BRONX,44,0,,false,45-64,M,UNKNOWN,25-44,M,BLACK,"1,007,374","244,940",40.83895694700004,-73.91643164099996,POINT (-73.91643164099996 40.83895694700004)
226495970,04/04/2021,02:50:00,BRONX,52,0,,false,,,,25-44,M,BLACK,"1,014,140","254,813",40.86603507500007,-73.89193541699996,POINT (-73.89193541699996 40.86603507500007)
229507142,06/11/2021,22:50:00,QUEENS,113,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,048,630","192,944",40.696037527000044,-73.76783154699996,POINT (-73.76783154699996 40.696037527000044)
227647470,05/02/2021,01:00:00,BROOKLYN,70,0,,true,,,,45-64,M,BLACK,"995,899","174,296",40.64507943900003,-73.95802445399994,POINT (-73.95802445399994 40.64507943900003)
227187021,04/21/2021,01:45:00,BRONX,48,0,,false,,,,25-44,M,WHITE HISPANIC,"1,016,802","250,581",40.854410101000035,-73.882331632,POINT (-73.882331632 40.854410101000035)
229643173,06/16/2021,22:46:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,M,WHITE HISPANIC,"989,392","155,078",40.59233618200005,-73.98148695899994,POINT (-73.98148695899994 40.59233618200005)
228255820,05/14/2021,23:04:00,BRONX,47,0,,false,,,,18-24,M,BLACK,"1,026,652","258,312",40.87558751500006,-73.84667674199994,POINT (-73.84667674199994 40.87558751500006)
227344441,04/24/2021,22:39:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,"997,321","177,773",40.65462106600006,-73.95289356199999,POINT (-73.95289356199999 40.65462106600006)
